Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5IMtdHjJ1OtkxbGe4zfUxQ,"0TqIPD4IS1w4e30R38B3vj","Escape (The Pina Colada Song)","Partners In Crime","Rupert Holmes",1979-01-01,276493,78,spotify:user:bill9119,2023-12-28T00:36:08Z,"yacht rock",0.836,0.509,0,-13.668,1,0.0548,0.467,0.0000041,0.0436,0.949,138.714,4
2xabqm0YNQCTcPteQjJ22K,"6zFYqv1mOsgBRQbae3JJ9e","Only the Good Die Young","The Stranger","Billy Joel",1977-09-29,235560,54,spotify:user:bill9119,2023-12-28T00:36:08Z,"album rock,classic rock,heartland rock,mellow gold,piano rock,rock,singer-songwriter,soft rock",0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,4
06RdYCp0UxsBtWsonHfSZz,"6zFYqv1mOsgBRQbae3JJ9e","Just the Way You Are","The Stranger","Billy Joel",1977-09-29,290573,52,spotify:user:bill9119,2023-12-28T00:36:08Z,"album rock,classic rock,heartland rock,mellow gold,piano rock,rock,singer-songwriter,soft rock",0.589,0.453,7,-8.912,1,0.0397,0.703,0.0000254,0.134,0.513,139.148,4
52vA3CYKZqZVdQnzRrdZt6,"74ASZWbe4lXaubB36ztrGX","The Times They Are A-Changin'","The Times They Are A-Changin'","Bob Dylan",1964-01-13,192053,68,spotify:user:bill9119,2023-12-28T00:36:08Z,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter",0.389,0.396,7,-7.999,1,0.0332,0.887,0,0.0828,0.585,171.86,3
6RNDeRnWsRMjPdNVgupZCs,"7guDJrEfX3qb6FEbdPA5qi","I Just Called To Say I Love You","At The Close Of A Century","Stevie Wonder",1999-11-23,262240,78,spotify:user:bill9119,2023-12-28T00:36:08Z,"motown,soul",0.748,0.551,1,-9.054,1,0.0239,0.243,0.00000157,0.0943,0.65,113.535,4
19slC7k8bsPOAKDjHYLU2W,"08F3Y3SctIlsOEmKd6dnH8","Father And Son","Tea for the Tillerman","Yusuf / Cat Stevens",1970-11-23,221000,0,spotify:user:bill9119,2023-12-28T00:42:43Z,"british folk,classic rock,folk,folk rock,mellow gold,singer-songwriter",0.499,0.33,7,-11.467,1,0.0348,0.589,0.0000421,0.102,0.395,135.993,4
2dpaYNEQHiRxtZbfNsse99,"64KEffDW9EtZ1y2vBYgq8T,7EQ0qTo7fWT7DPxmxtSYEc","Happier","Happier","Marshmello,Bastille",2018-08-17,214289,41,spotify:user:bill9119,2023-12-28T00:47:43Z,"brostep,edm,pop,progressive electro house,metropopolis,modern rock",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,4
6v3KW9xbzN5yKLt9YKDYA2,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF","Señorita","Shawn Mendes (Deluxe)","Shawn Mendes,Camila Cabello",2019-06-19,190799,82,spotify:user:bill9119,2023-12-28T00:47:55Z,"canadian pop,pop,viral pop,dance pop",0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,4
7DnAm9FOTWE3cUvso43HhI,"4npEfmQ6YuiwW1GpUmaq3F","Sweet but Psycho","Heaven & Hell","Ava Max",2020-09-18,187436,84,spotify:user:bill9119,2023-12-28T00:49:55Z,"pop",0.72,0.706,1,-4.719,1,0.0473,0.0684,0,0.166,0.62,133.002,4
3rUGC1vUpkDG9CZFHMur1t,"45dkTj5sMRSjrmBSBeiHym","greedy","greedy","Tate McRae",2023-09-15,131872,99,spotify:user:bill9119,2023-12-28T18:01:04Z,"alt z,pop",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1
1BxfuPKGuaTgP7aM0Bbdwr,"06HL4z0CvFAxyc27GXpf02","Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,99,spotify:user:bill9119,2023-12-28T18:01:04Z,"pop",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
3vkCueOmm7xQDoJ17W1Pm3,"2uYWxilOVlUdk4oV9DvwqK","My Love Mine All Mine","The Land Is Inhospitable and So Are We","Mitski",2023-09-15,137773,98,spotify:user:bill9119,2023-12-28T18:01:04Z,"brooklyn indie,pov: indie",0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
5mjYQaktjmjcMKcUIcqz4s,"7uMDnSZyUYNBPLhPMNuaM2","Strangers","Strangers","Kenya Grace",2023-09-01,172964,95,spotify:user:bill9119,2023-12-28T18:01:04Z,"singer-songwriter pop",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
1kuGVB7EU95pJObxwvfwKS,"1McMsnEElThX1knmY4oliG","vampire","GUTS","Olivia Rodrigo",2023-09-08,219724,95,spotify:user:bill9119,2023-12-28T18:01:04Z,"pop",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4
6XDBohkvajOwoqr8jHPjzQ,"69bG9tC62d8oTFC9aTTosn","Those Eyes - Sped Up","Those Eyes (Alternate Versions)","New West",2022-07-20,167658,79,spotify:user:bill9119,2023-12-28T18:20:41Z,"toronto indie",0.495,0.406,9,-6.657,1,0.0264,0.687,0.000184,0.32,0.286,157.881,3
5K9tfeoiztw94dyWzF39jq,"31ijgiurmIPTNojkYQXdnl","moment","moment","Vierre Cloud",2019-12-19,129543,79,spotify:user:bill9119,2023-12-28T18:20:41Z,"sped up,weirdcore",0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349,4
4sFGNz4MYpGoz53ZGCwsiE,"5arKwJZEvT5uKq4o0JfqR4","i'm yours sped up","i'm yours","Isabel LaRosa",2022-10-28,127780,78,spotify:user:bill9119,2023-12-28T18:20:41Z,"dark r&b,hyperpop,sped up",0.39,0.752,7,-7.581,0,0.19,0.108,0.00308,0.555,0.637,128.926,1
1TL4lgjSoc9SeKKjLhDO1n,"3hYgfaELzhbTbvax70GtqM,1U1el3k54VvEUzo3ybLPlM","moonlight (kali uchis) - sped up version","moonlight (kali uchis) [sped up version]","sped up viral,Kali Uchis",2023-02-24,156436,78,spotify:user:bill9119,2023-12-28T18:20:41Z,"sped up,colombian pop",0.641,0.843,10,-6.126,0,0.123,0.623,0,0.156,0.913,82.186,4
6MlIIJwO4FxnOlrpOrS4hU,"5hKGLu4Ik88FzWcTPhWNTN","METAMORPHOSIS - Sped Up","METAMORPHOSIS (Sped Up)","INTERWORLD",2022-06-24,110936,74,spotify:user:bill9119,2023-12-28T18:20:41Z,"phonk brasileiro",0.679,0.69,11,-10.582,0,0.0732,0.472,0.904,0.181,0.136,112.478,4
3cLImX3gTK23tYnF4wiDoY,"7AbKOHOvn27dK0FOiboAno","Never Enough","Dream Awake","Black Atlass",2020-04-03,196449,47,spotify:user:bill9119,2023-12-29T00:02:07Z,"canadian contemporary r&b,dark r&b",0.456,0.222,11,-10.728,0,0.0313,0.664,0.000135,0.084,0.177,141.709,4
0sKymIftfpTNp62P4oTvTY,"0uUNzXylqsZdmFDwdxaP1V","Rain Drops Keep Falling on My Head","Mama... Best of B.J. Thomas","B.J. Thomas",2019-07-24,182857,49,spotify:user:bill9119,2023-12-29T00:12:12Z,"adult standards,bubblegum pop,classic country pop,folk rock,mellow gold,soft rock",0.685,0.285,5,-14.348,1,0.0464,0.811,0.0000137,0.0803,0.659,105.073,4
5SwgE4wA0P7f6AEz2UQMB2,"4STHEaNw4mPZ2tzheohgXB,6QEKXJs8gQCiyBq5L8knco","Uncle Albert / Admiral Halsey - Medley / 2012 Remaster","Ram (Archive Collection)","Paul McCartney,Linda McCartney",1971-05-17,295146,56,spotify:user:bill9119,2023-12-29T00:15:34Z,"classic rock,mellow gold,rock,soft rock,classic uk pop",0.371,0.507,7,-9.805,1,0.0325,0.58,0.0201,0.175,0.535,91.786,4
3Dy4REq8O09IlgiwuHQ3sk,"0LcJLqbBmaGUft1e9Mm8HV","Waterloo","Waterloo","ABBA",1974,168960,78,spotify:user:bill9119,2023-12-29T00:17:58Z,"europop,swedish pop",0.445,0.949,2,-4.682,1,0.0471,0.395,0.00000818,0.0902,0.653,147.604,4
7K8QsHbmUpSX37oOCL4e2g,"5Pqx4mXYDGIDcg8E5FYjZ8","Kung Fu Fighting","Kung Fu Fighter","Carl Douglas",1974-01-01,197935,75,spotify:user:bill9119,2023-12-29T00:18:42Z,"",0.621,0.764,2,-8.702,1,0.0578,0.146,0.0000497,0.161,0.745,102.288,4
41AE8ODX2JETBCa6muhSLY,"4tpUmLEVLCGFr93o8hFFIB","Heart Of Glass","Greatest Hits: Blondie","Blondie",2006-01-01,252186,68,spotify:user:bill9119,2023-12-29T00:23:40Z,"candy pop,new wave pop,permanent wave,power pop,rock,synthpop",0.726,0.696,4,-8.017,1,0.0333,0.00114,0.0771,0.0563,0.41,114.691,4
7wbPfd2mXbStoZZSnHNd2V,"6qI4LTzMRpTxRzMZPvv2C6","Reunited","2 Hot!","Peaches & Herb",1978-01-01,345240,61,spotify:user:bill9119,2023-12-29T00:23:59Z,"classic soul,disco,funk,post-disco,quiet storm,soul",0.561,0.501,5,-9.544,0,0.0266,0.857,0.0106,0.135,0.339,75.68,4
1VBj7RIbwUOjNetvbECBTz,"2NCGI6dLTxLdI9XHdv7QfM,2zxOdG2ascAD3oLdP03mYU","I Wanna Be Loved - 1950 Single Version","Their Greatest Hits And Finest Performances","The Andrews Sisters,Gordon Jenkins & His Orchestra",1996-01-01,197973,18,spotify:user:bill9119,2023-12-29T09:32:13Z,"adult standards,swing,torch song,vocal harmony group",0.455,0.0792,8,-14.181,1,0.0413,0.928,0,0.138,0.22,112.112,1
00vJeips2Rwr2qN1qODvyf,"1EEZrFQsdIJuTXnfI7FYRp","Harbor Lights","16 Most Requested Songs Of The 1950s. Volume Two","Sammy Kaye and His Orchestra",2008-09-16,198733,9,spotify:user:bill9119,2023-12-29T09:44:51Z,"man's orchestra",0.323,0.0872,2,-18.891,1,0.0325,0.985,0.00992,0.113,0.155,85.325,4
0zII0Soax7wbm3Avw7iVAd,"7v4imS0moSyGdXyLgVTIV7","Too Young","The Nat King Cole Story","Nat King Cole",1961-09-25,204626,50,spotify:user:bill9119,2023-12-29T10:03:38Z,"adult standards,lounge,soul,swing,vocal jazz",0.201,0.213,8,-14.531,1,0.0298,0.805,0.0000822,0.126,0.203,96.324,4
1tqT6DhmsrtQgyCKUwotiw,"3koiLjNrgRTNbOwViDipeA","I Heard It Through The Grapevine","In The Groove","Marvin Gaye",1968-08-26,194293,77,spotify:user:bill9119,2023-12-29T10:11:19Z,"classic soul,motown,neo soul,northern soul,quiet storm,soul",0.711,0.362,3,-10.851,0,0.0381,0.272,0,0.127,0.616,117.287,4
52HAHV1j93s5B8GoTNI7DJ,"0JDkhL4rjiPNEp92jAgJnS","Oh, Pretty Woman","The Essential Roy Orbison","Roy Orbison",2006-03-28,176933,69,spotify:user:bill9119,2023-12-29T10:13:15Z,"adult standards,classic rock,folk rock,mellow gold,rock-and-roll,rockabilly,singer-songwriter",0.609,0.584,9,-9.734,1,0.0353,0.725,0,0.0854,0.954,127.306,4
4E5rL7YL0hVUPqeMSpjEF2,"3WrFJ7ztbogyGnTHbHJFl2","Yesterday - Remastered 2015","1 (Remastered)","The Beatles",2000-11-13,125320,60,spotify:user:bill9119,2023-12-29T10:13:15Z,"british invasion,classic rock,merseybeat,psychedelic rock,rock",0.401,0.189,0,-11.189,1,0.0287,0.871,0,0.0968,0.357,94.509,4
19YKaevk2bce4odJkP5L22,"2h93pZq0e7k5yf4dywlkpM","Nikes","Blonde","Frank Ocean",2016-08-20,314075,74,spotify:user:bill9119,2023-12-30T03:40:42Z,"lgbtq+ hip hop,neo soul",0.633,0.395,8,-9.638,1,0.0857,0.692,0.000222,0.108,0.123,138.023,4
5WNYg3usc6H8N3MBEp4zVk,"4V8LLVI7PbaPR0K2TGSxFF,7pbDxGE6nQSZVfiFdq9lOL,1mSJCvDX0W7Dn7S9C6vmvI","Boredom (feat. Rex Orange County & Anna of the North)","Flower Boy","Tyler, The Creator,Rex Orange County,Anna of the North",2017-07-21,320720,71,spotify:user:bill9119,2023-12-30T03:41:20Z,"hip hop,rap,bedroom pop,vapor pop",0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,4
3Wu6MhnZuLuzfH5wFC2g9i,"3XHO7cRUPCLOr6jwp8vsx5","Breezeblocks","An Awesome Wave","alt-J",2012-05-28,227080,0,spotify:user:bill9119,2023-12-30T03:43:55Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.611,0.643,5,-7.372,1,0.037,0.117,0.00101,0.131,0.258,74.991,4
0DnJGOt7hSsoVn8oTybp7M,"10flBVEy5MiUXOJWTaFsyL","The Glutton Of Sympathy","Spilt Milk","Jellyfish",1993-01-01,229266,1,spotify:user:bill9119,2023-12-30T03:46:13Z,"beatlesque,jangle pop,power pop,underground power pop",0.573,0.349,6,-11.734,1,0.0265,0.0367,0.00000892,0.321,0.469,101.567,4
0WCB977PfbtbJa85dbSzVP,"3pIGm1omCcHIb1juBNHspg","Soft Drink","Soft Drink","Cherry Glazerr",2021-08-10,199813,40,spotify:user:bill9119,2023-12-30T03:48:41Z,"bubblegrunge,indie garage rock,indie punk,indie surf,la indie",0.622,0.662,8,-5.524,1,0.0257,0.0353,0.034,0.109,0.488,86.969,4
2TNXzqz0E36QkKKsKrMUcd,"7ohlPA8dRBtCf92zaZCaaB","Four Seasons In One Day","The Very Very Best Of Crowded House","Crowded House",2010-10-15,167656,34,spotify:user:bill9119,2023-12-30T03:52:34Z,"australian rock,permanent wave",0.495,0.373,7,-12.132,1,0.0262,0.821,0.0000675,0.0769,0.486,89.834,4
30pUVEgP0CXceGGTZslhXs,"0X2BH1fck6amBIoJhDVmmJ","How Long Will I Love You","About Time","Ellie Goulding",2013-01-01,154320,56,spotify:user:bill9119,2023-12-31T02:07:04Z,"indietronica,metropopolis,pop,uk pop",0.501,0.238,0,-12.873,1,0.0334,0.284,0.000638,0.111,0.15,126.245,5
20I6sIOMTCkB6w7ryavxtO,"6sFIWsNpZYqfjUpaCgueju","Call Me Maybe","Kiss","Carly Rae Jepsen",2012-01-01,193400,86,spotify:user:bill9119,2024-01-01T00:53:40Z,"canadian pop,dance pop,pop",0.783,0.58,7,-6.548,1,0.0408,0.0114,0.00000228,0.108,0.66,120.021,4
4f4HLo6L9CJNhD4mEYxrCL,"0tk9OWliRGyjkj9eLH6siU","Pure Imagination - From Willy Wonka & The Chocolate Factory Soundtrack","Willy Wonka & The Chocolate Factory","Gene Wilder",1971-01-01,260226,58,spotify:user:bill9119,2024-01-01T21:59:04Z,"",0.251,0.115,10,-20.223,0,0.038,0.695,0.0000211,0.617,0.116,70.645,4
0catSwmBUqYubDO4JKVnmj,"2cUnvdrMWIMACo3fSxCrWW","She's Got You High","These Things Move in Threes","Mumm-ra",2007-05-23,205213,54,spotify:user:bill9119,2024-01-04T21:46:15Z,"british indie rock",0.462,0.738,4,-4.339,1,0.033,0.0241,0,0.293,0.37,131.604,4
7tySfDFfBiCjraLdoy6In5,"7gHscNMDI8FF8pcgrV8eIn","Put It on Me","The Hearse","Matt Maeson",2018-04-27,202760,68,spotify:user:bill9119,2024-01-04T22:34:32Z,"pov: indie",0.629,0.414,1,-5.782,1,0.0323,0.0068,0.0000778,0.0807,0.417,81.941,3
4JI4ngRRewsdqMn8SiKKQI,"6QhdyISn8fmch9ULKyqUoH","When the World is Ending","Down Deep (A Nautical Apocalypse)","Divine Sweater",2023-05-26,230967,36,spotify:user:bill9119,2024-01-04T22:36:25Z,"",0.643,0.543,11,-8.004,0,0.0346,0.0088,0.243,0.216,0.75,122.97,4
4oV4dVj0evVFhjPLvUz8w8,"3alW3LYQS8K29z8C8NSLIX","Mandy","Ultimate Manilow","Barry Manilow",2002-02-04,197733,57,spotify:user:bill9119,2024-01-04T22:40:45Z,"adult standards,mellow gold,soft rock,yacht rock",0.325,0.421,10,-8.859,1,0.0278,0.373,0.00000103,0.126,0.39,104.146,4
7vGuf3Y35N4wmASOKLUVVU,"64KEffDW9EtZ1y2vBYgq8T,6LuN9FCkKOj5PcnpouEgny","Silence","Silence","Marshmello,Khalid",2017-08-11,180822,83,spotify:user:bill9119,2024-01-04T22:46:54Z,"brostep,edm,pop,progressive electro house,pop r&b",0.52,0.761,4,-3.093,1,0.0853,0.256,0.00000496,0.17,0.286,141.971,4
4S2uhQE8L9V6p7rj7SiauJ,"1cNDP5yjU5vjeR8qMf4grg,4MCBfE4596Uoi2O4DtmEMz","Suicidal (feat. Juice WRLD) - Remix","Suicidal (Remix) [feat. Juice WRLD]","YNW Melly,Juice WRLD",2020-03-13,225857,75,spotify:user:bill9119,2024-01-04T22:49:05Z,"melodic rap,rap,chicago rap",0.655,0.441,9,-5.245,0,0.0629,0.474,0,0.099,0.273,139.957,4
4bzBPrGYD3fQfAadLgIiwT,"0gadJ2b9A4SKsB1RFkBb66","Let Her Go","All the Little Lights","Passenger",2012-02-24,252733,68,spotify:user:bill9119,2024-01-04T22:50:13Z,"folk-pop,neo mellow",0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4
1KMkcUvF7m3SDChDOa7i5L,"2tIP7SsRs7vjIcLrU85W8J","WITHOUT YOU","F*CK LOVE 3+: OVER YOU","The Kid LAROI",2021-07-27,161384,78,spotify:user:bill9119,2024-01-04T22:50:57Z,"australian hip hop",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,4
7zjEyeBsaw9gV0jofJLfOM,"50co4Is1HCEo8bhOyUWKpn,13ubrt8QOOCPljQ2FL1Kca,246dkjvS1zLTtiykXe5h60","Livin It Up (with Post Malone & A$AP Rocky)","Punk","Young Thug,A$AP Rocky,Post Malone",2021-10-15,210906,68,spotify:user:bill9119,2024-01-06T00:24:44Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,east coast hip hop,hip hop,dfw rap,pop",0.767,0.313,7,-12.059,1,0.0798,0.838,0,0.105,0.765,82.582,4
2G7V7zsVDxg1yRsu7Ew9RJ,"3TVXtAsR1Inumwj472S9r4","In My Feelings","Scorpion","Drake",2018-06-29,217925,78,spotify:user:bill9119,2024-01-06T00:24:44Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.835,0.626,1,-5.833,1,0.125,0.0589,0.00006,0.396,0.35,91.03,4
6P3AR90hssvYFALqQYvk16,"1XgFuvRd7r5g0h844A5ZUQ","The Garden","The Circus","Take That",2008-01-01,307466,42,spotify:user:bill9119,2024-01-06T00:32:36Z,"boy band,europop,talent show",0.4,0.497,2,-8.771,1,0.0295,0.107,0,0.0952,0.321,174.054,4
5ry2OE6R2zPQFDO85XkgRb,"3TVXtAsR1Inumwj472S9r4,1sBkRIssrMs1AbVkOJbc7a","Money In The Grave (Drake ft. Rick Ross)","The Best In The World Pack","Drake,Rick Ross",2019-06-15,205426,80,spotify:user:bill9119,2024-01-06T00:51:24Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,dirty south rap,gangster rap,southern hip hop,trap",0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,4
6tQvjqDIK9GXWIC6mejms8,"3WrFJ7ztbogyGnTHbHJFl2","Girl - Remastered 2009","Rubber Soul (Remastered)","The Beatles",1965-12-03,151720,66,spotify:user:bill9119,2024-01-06T00:54:31Z,"british invasion,classic rock,merseybeat,psychedelic rock,rock",0.699,0.294,5,-13.205,0,0.0294,0.587,0,0.117,0.893,96.615,4
2aJnyNu4PQxQ2lyj5boiMG,"7tYKF4w9nC0nq9CsPZTHyP","I Hate U","SOS","SZA",2022-12-09,173906,77,spotify:user:bill9119,2024-01-06T00:54:31Z,"pop,r&b,rap",0.533,0.417,7,-8.665,0,0.148,0.514,0,0.114,0.376,106.534,5
40iJIUlhi6renaREYGeIDS,"3TVXtAsR1Inumwj472S9r4,0Y5tJX1MQlPlqiwlOH1tJY","Fair Trade (with Travis Scott)","Certified Lover Boy","Drake,Travis Scott",2021-09-03,291175,86,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,slap house",0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,4
68Dni7IE4VyPkTOH9mRWHr,"6l3HvQ5sa6mXTsMTB19rO5","No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292799,91,spotify:user:bill9119,2024-01-06T00:54:31Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
1PDP7mLiAMwhfmgIwzhOm2,"3TVXtAsR1Inumwj472S9r4,1ooV8YZC1KbpEcrmI8WH0F","Yebba’s Heartbreak","Certified Lover Boy","Drake,Yebba",2021-09-03,133762,83,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,pop soul",0.476,0.161,8,-11.665,0,0.0407,0.967,0.0381,0.109,0.0908,119.614,4
4wVOKKEHUJxHCFFNUWDn0B,"3TVXtAsR1Inumwj472S9r4,4fxd5Ee7UefO4CUXgwJ7IP","Chicago Freestyle (feat. Giveon)","Dark Lane Demo Tapes","Drake,Giveon",2020-05-01,220487,82,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,r&b",0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,4
1zi7xx7UVEFkmKfv06H8x0,"3TVXtAsR1Inumwj472S9r4,3tVQdUvClmAT7URs9V3rsp,77DAFfvm3O9zT5dIoG0eIO","One Dance","Views","Drake,Wizkid,Kyla",2016-05-06,173986,91,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,afrobeats,afropop,azonto,nigerian hip hop,nigerian pop,uk funky",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4
4u7EnebtmKWzUH433cf5Qv,"1dfeR4HaWDbWqFHLkxsg1d","Bohemian Rhapsody - Remastered 2011","A Night At The Opera (2011 Remaster)","Queen",1975-11-21,354320,83,spotify:user:bill9119,2024-01-06T00:54:31Z,"classic rock,glam rock,rock",0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,4
2Rd4eJ4KwXQQn2sMSToyUM,"5K4W6rqBFWDnAN6FQUkS6x","Moon","Donda","Kanye West",2021-08-29,156091,0,spotify:user:bill9119,2024-01-06T00:54:31Z,"chicago rap,hip hop,rap",0.319,0.236,5,-9.644,1,0.0318,0.898,0.0000162,0.272,0.254,162.351,4
34tz0eDhGuFErIuW3q4mPX,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","On BS","Her Loss","Drake,21 Savage",2022-11-04,261543,79,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.841,0.358,9,-8.368,1,0.591,0.0201,0,0.39,0.329,158.014,4
6DCZcSspjsKoFjzjrWoCdn,"3TVXtAsR1Inumwj472S9r4","God's Plan","Scorpion","Drake",2018-06-29,198973,87,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
1AWQoqb9bSvzTjaLralEkT,"31TPClRtHm23RisEBtV3X7","Rock Your Body","Justified","Justin Timberlake",2002-11-04,267266,83,spotify:user:bill9119,2024-01-06T00:54:31Z,"dance pop,pop",0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4
3F5CgOj3wFlRv51JsHbxhe,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake,21 Savage",2022-06-17,218364,89,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
1XVgzB5JZ03Yln8Q232krf,"3BfUEQE3t4l3FXUXV77Ca3","sour haribos (Slowed + Reverb)","sour haribos (Remixes)","venny",2023-06-19,152852,59,spotify:user:bill9119,2024-01-06T00:54:31Z,"",0.678,0.511,10,-14.506,0,0.0398,0.164,0.918,0.1,0.109,113.048,4
6CjtS2JZH9RkDz5UVInsa9,"5BcAKTbp20cv7tC5VqPFoC,3JhNCzhSMTxs9WLGJJxWOY,4myTppRgh0rojLxx8RycOp,56xTxG4nQMAs1GW9kvn0uA","Thrift Shop (feat. Wanz)","The Heist","Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Wanz",2012-10-09,235613,81,spotify:user:bill9119,2024-01-06T00:54:31Z,"pop rap,seattle hip hop",0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,4
1ZEOIhSn6BKErV59bIgn76,"1bs7HoMkSyQwcobCpE9KpN","California Dreamin'","All The Leaves Are Brown The Golden Era Collection","The Mamas & The Papas",2001-08-28,160373,75,spotify:user:bill9119,2024-01-06T00:54:31Z,"classic rock,folk,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop",0.548,0.728,1,-6.631,0,0.0367,0.424,0,0.0525,0.649,112.332,4
2HSmyk2qMN8WQjuGhaQgCk,"3TVXtAsR1Inumwj472S9r4","Champagne Poetry","Certified Lover Boy","Drake",2021-09-03,336511,77,spotify:user:bill9119,2024-01-06T00:54:31Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.423,0.667,6,-7.012,0,0.326,0.758,0,0.246,0.496,86.743,4
3UmaczJpikHgJFyBTAJVoz,"7dGJo4pcD2V6oG8kP0tJRR,2mpeljBig2IXLXRAFO9AAs","Stan","The Marshall Mathers LP","Eminem,Dido",2000-05-23,404106,85,spotify:user:bill9119,2024-01-06T00:54:31Z,"detroit hip hop,hip hop,rap,dance pop,europop,lilith,neo mellow,pop rock",0.78,0.768,6,-4.325,0,0.238,0.0371,0.00000234,0.518,0.507,80.063,4
4H7WNRErSbONkM06blBoGc,"246dkjvS1zLTtiykXe5h60","Stay","beerbongs & bentleys","Post Malone",2018-04-27,204426,75,spotify:user:bill9119,2024-01-06T01:00:12Z,"dfw rap,melodic rap,pop,rap",0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,4
33gwZOGJWEZ7dRWPqPxBEZ,"0c173mlxpT3dSFRgMO8XPh,246dkjvS1zLTtiykXe5h60","Wolves (feat. Post Malone)","Detroit 2","Big Sean,Post Malone",2020-09-04,199758,73,spotify:user:bill9119,2024-01-06T01:00:12Z,"detroit hip hop,hip hop,pop rap,r&b,rap,southern hip hop,trap,dfw rap,melodic rap,pop",0.724,0.675,2,-5.267,1,0.0867,0.0978,0.00000941,0.351,0.325,160.048,4
0j2T0R9dR9qdJYsB7ciXhf,"5K4W6rqBFWDnAN6FQUkS6x","Stronger","Graduation","Kanye West",2007-09-11,311866,85,spotify:user:bill9119,2024-01-06T01:00:23Z,"chicago rap,hip hop,rap",0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,4
